Starting Space Invaders...

2026-01-02 16:36:54,903 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=38 '&' at (104.0,8.0) size=11.0x21.0
2026-01-02 16:36:54,903 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (123,8) size: 3x21
2026-01-02 16:36:54,903 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=39 ''' at (123.0,8.0) size=3.0x21.0
2026-01-02 16:36:54,903 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (134,8) size: 6x21
2026-01-02 16:36:54,903 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=40 '(' at (134.0,8.0) size=6.0x21.0
2026-01-02 16:36:54,903 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (148,8) size: 7x21
2026-01-02 16:36:54,903 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=41 ')' at (148.0,8.0) size=7.0x21.0
2026-01-02 16:36:54,903 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (163,8) size: 9x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=42 '*' at (163.0,8.0) size=9.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (180,8) size: 11x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=43 '+' at (180.0,8.0) size=11.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (199,8) size: 6x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=44 ',' at (199.0,8.0) size=6.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (213,8) size: 7x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=45 '-' at (213.0,8.0) size=7.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (228,8) size: 5x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=46 '.' at (228.0,8.0) size=5.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (241,8) size: 9x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=47 '/' at (241.0,8.0) size=9.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (8,37) size: 11x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=48 '0' at (8.0,37.0) size=11.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (27,37) size: 9x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=49 '1' at (27.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (44,37) size: 9x21
2026-01-02 16:36:54,904 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=50 '2' at (44.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,904 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (61,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=51 '3' at (61.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (78,37) size: 11x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=52 '4' at (78.0,37.0) size=11.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (97,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=53 '5' at (97.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (114,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=54 '6' at (114.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (131,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=55 '7' at (131.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (148,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=56 '8' at (148.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (165,37) size: 9x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=57 '9' at (165.0,37.0) size=9.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (182,37) size: 3x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=58 ':' at (182.0,37.0) size=3.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (193,37) size: 6x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=59 ';' at (193.0,37.0) size=6.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (207,37) size: 8x21
2026-01-02 16:36:54,905 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=60 '<' at (207.0,37.0) size=8.0x21.0
2026-01-02 16:36:54,905 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (223,37) size: 9x21
